time,flux
3883.1084366373375,1.0001489547754276
3883.1086681167294,1.000126928666518
3883.1088995961213,0.9999000683152195
3883.1091310755132,1.0003895278793544
3883.1093625549042,1.0004588629848326
3883.109594034296,1.0001863220263403
3883.109825513805,1.000233545318205
3883.110056993197,1.0004050404307656
3883.1102884725888,1.0000374529556166
3883.110519951981,1.0003325342512421
3883.110751431372,1.0000887043685658
3883.1109829107636,1.0001375560498051
3883.1112143901555,1.0002068054505793
3883.1114458696643,1.00041909600221
3883.111677349056,0.9999219230147213
3883.111908828448,1.0003668161328134
3883.1121403078396,1.0002415158556701
3883.11237178723,1.000054936715218
3883.1126032666216,1.00012675725711
3883.11283474613,0.9996786073602686
3883.1130662255223,1.0001690096761469
3883.113297704914,0.9999559477821808
3883.113529184306,1.0002371449157699
3883.113760663697,1.0000448235601544
3883.1142236225974,1.000086047522744
3883.1144551019893,1.0003137649210818
3883.114686581381,1.0001444981308232
3883.1149180607736,1.000050137251798
3883.115149540165,1.0002841967982266
3883.115381019556,1.0002691984750391
3883.115612498948,1.0001300140358593
3883.1158439784567,1.0000260542299941
3883.1160754578486,1.0002499149166553
3883.1163069372406,1.0001218720889862
3883.116538416633,1.0002470009567217
3883.116769896024,0.9999933150330936
3883.117001375415,1.0003836999594873
3883.1174643343147,1.0002906246510213
3883.1176958137066,1.0002774261266163
3883.1179272930985,1.0000289681899277
3883.11815877249,0.9998831844885456
3883.1183902518815,1.0002814542477008
3883.11862173139,1.0001621532998326
3883.1188532107817,1.0004422362722705
3883.119084690174,1.0003866139194209
3883.119316169566,1.0002927672686193
3883.119547648958,1.00085936106629
3883.1197791283494,1.0003747866702788
3883.1200106078572,1.0007412599842767
3883.120242087249,1.0002042343094613
3883.120473566641,1.000206976859987
3883.120705046033,1.0000269969817375
3883.1209365254253,0.999990486777864
3883.121168004817,1.00015075457421
3883.1213994843233,1.0005461103734317
3883.1216309637152,1.0003522463331456
3883.121862443107,0.9999691463065857
3883.122093922499,1.0003753866032064
3883.122325401891,1.0001690096761469
3883.1225568813998,1.000419953049249
3883.122788360791,0.9997294302496981
3883.123019840182,1.000295424114441
3883.123251319574,1.0002166614915309
3883.1234827989665,1.0002217180690627
3883.1237142783584,1.0000692494007741
3883.123945757867,1.000269284179743
3883.124177237259,1.0003825000936324
3883.12440871665,1.0004449788227963
3883.1246401960416,1.0003257635796319
3883.124871675434,0.9999370927473166
3883.125103154826,0.9998307332097415
3883.125334634334,0.9998568731444396
3883.125566113726,1.0004460929839472
3883.1257975931176,1.0001228148407293
3883.126029072508,1.0002901104227977
3883.1262605518996,1.0002182041762018
3883.1264920314084,1.0000009427517431
3883.1267235108003,1.0005988187663477
3883.126954990192,1.0003833571406717
3883.127186469584,1.0000422524190367
3883.1274179489756,0.999929379323963
3883.127649428367,1.000126928666518
3883.1278809078754,1.0004155821093488
3883.1281123872673,0.9998767566357509
3883.128343866659,1.0004457501651316
3883.1285753460515,1.0002182041762018
3883.128806825443,1.0005010296991654
3883.1290383049504,1.000214004645709
3883.129269784343,1.0000851904757049
3883.1295012637347,1.0000267398676257
3883.1297327431266,1.0000006856376313
3883.1301957020273,1.000095817858992
3883.130427181418,1.0001030170541219
3883.1306586608084,1.0004612627165426
3883.1308901402003,1.0002628563269484
3883.1311216195927,1.0001959209531803
3883.1313530989846,1.0001848650463736
3883.1315845784934,1.0000413096672935
3883.1318160578844,0.9998100783760947
3883.132047537276,0.9998940689859445
3883.132279016668,1.0000301680557828
3883.13251049606,1.0003164217669036
3883.1327419755685,1.0000821908110673
3883.1329734549604,1.000125643095959
3883.1332049343523,1.0003150504916407
3883.133436413744,0.9999598044938576
3883.133667893135,1.0000267398676257
3883.1338993726436,0.9998782993204217
3883.1341308520355,1.0000185122160485
3883.134362331428,1.0000668496690641
3883.1345938108198,1.0000376243650246
3883.134825290211,1.0000554509434416
3883.135056769718,0.9999188376453798
3883.1352882491096,1.0000989889330374
3883.1355197285015,0.9999773739581629
3883.1357512078935,0.9999478058353076
3883.136214166794,0.9998960401941349
3883.1364456461856,1.000242972835637
3883.1366771255766,1.0000796196699495
3883.136908604969,0.9999322932838965
3883.137140084361,0.9997382578342027
3883.1373715638692,1.0003521606284418
3883.1376030432616,0.9999188376453798
3883.1378345226526,1.0000171409407856
3883.138066002044,0.9997820529379101
3883.1382974814364,1.0003490752591002
3883.1385289609448,1.000035824566242
3883.1387604403367,1.0001025028258983
3883.1389919197286,1.0001462122249019
3883.1392233991205,1.0005703648046433
3883.1394548785124,1.0004743755362435
3883.139686358019,0.9998430746871071
3883.1401493168028,1.0006778385033697
3883.1403807961947,1.0003317629089068
3883.1406122755866,1.0000343675862753
3883.1408437550945,1.000324220894961
3883.141075234486,1.0000220261089097
3883.141306713878,1.000096932020143
3883.1415381932698,1.0001199865854997
3883.1417696726617,1.0002252319619238
3883.1420011521705,0.9998580730102946
3883.1422326315624,1.000090846986164
3883.142464110954,1.0000053993963476
3883.142695590345,1.0003190786127254
3883.1429270698536,1.000361331031762
3883.1431585492455,0.9999744599982293
3883.143390028638,0.999697205281021
3883.14362150803,1.0001467264531254
3883.143852987421,1.0003754723079104
3883.1440844669282,1.0002086909540657
3883.1443159463192,1.0003071656588793
3883.1445474257116,0.9999800308039847
3883.1447789051035,1.0001792085359142
3883.145010384496,0.9999788309381297
3883.145241864004,0.999851559452796
3883.145473343395,1.0002080053164342
3883.1457048227867,1.000330477338348
3883.145936302179,1.0001804084017694
3883.146167781571,1.0004712044621982
3883.1463992610793,1.000178351488875
3883.146630740471,1.0001744090724942
3883.1468622198627,1.000422524190367
3883.147093699254,1.0002667987433291
3883.1473251787625,1.000223860686661
3883.1475566581544,1.0000495373188707
3883.1477881375467,1.0001049025576083
3883.1480196169387,1.0000834763816262
3883.1482510963306,1.0002913102886526
3883.1484825758384,1.0000269112770335
3883.1487140552294,1.0002224037066942
3883.1489455346205,1.0002706554550058
3883.1491770140124,1.0004028121084634
3883.1494084935207,1.0005006868803497
3883.149639972913,0.9999708604006643
3883.1498714523045,1.000083733495738
3883.1501029316955,0.9999538908692865
3883.150334411088,1.0004832888254522
3883.150565890596,0.9999422350295523
3883.150797369988,0.9999252654981744
3883.1510288493805,1.000113644437409
3883.1512603287724,1.0002577997494166
3883.15149180828,1.0002147759880446
3883.1517232876713,1.0000608503397892
3883.1519547670637,1.0002747692807945
3883.1521862464556,1.0002671415621447
3883.1524177258475,1.0001397843721072
3883.152649205356,1.0000161981890425
3883.1528806847477,1.0002290029688967
3883.1531121641387,1.0002459725002744
3883.1533436435298,1.0001394415532914
3883.153575123038,1.0000015426846707
3883.15380660243,1.0000852761804087
3883.154038081822,1.0000832192675144
3883.1545010406057,1.0002282316265614
3883.154732520113,1.0003552459977831
3883.154963999505,1.0004556919107872
3883.155195478897,1.0002194897467607
3883.1554269582894,1.0005153423847213
3883.1556584377977,1.0002289172641927
3883.1558899171896,1.0000141412761483
3883.156121396581,1.0003717870056414
3883.1563528759725,1.000381728751297
3883.157047314265,1.0003927846581038
3883.157278793657,1.0003133363975623
3883.1575102731645,1.0003204498879883
3883.1577417525555,0.9998594442855574
3883.157973231947,1.0000965034966234
3883.158204711339,1.000111416115107
3883.1584361907308,1.0001047311482005
3883.1586676702395,1.0000442236272271
3883.1588991496315,1.0002220608878785
3883.1591306290225,1.0003469326415022
3883.1593621084144,1.0000612788633088
3883.1595935879227,1.000294481362698
3883.1598250673146,1.0000293967134475
3883.1600565467065,1.0003611596223543
3883.1602880260984,1.0000882758450462
3883.1605195056068,1.0005220273516278
3883.160750984998,1.0001030170541219
3883.1609824643897,0.9999349501297183
3883.1612139437816,0.9999790880522414
3883.1616769026823,1.000487145537129
3883.1619083820747,1.0002220608878785
3883.1621398614657,1.0001546112858868
3883.162371340973,1.0001390987344758
3883.162602820364,1.0003966413697807
3883.162834299756,1.0001624104139444
3883.1630657791484,0.9997647405877166
3883.1632972586567,1.0000568222187045
3883.163528738048,0.9998440174388503
3883.163760217439,0.999946177445933
3883.1639916968315,1.0006896657525117
3883.16422317634,1.0000857047039284
3883.1644546557322,1.000110130544548
3883.164686135124,1.0000710491995566
3883.164917614516,1.0002814542477008
3883.165149093907,1.0001466407484214
3883.1653805734154,1.0003950986851098
3883.1656120528073,1.0000896471203091
3883.1658435321992,1.0002122905516306
3883.166075011591,1.0003130792834505
3883.1663064911,1.0000579363798556
3883.1665379704914,0.999486714528173
3883.1667694498824,0.9999207231488663
3883.167000929274,1.0003591884141638
3883.1672324087817,1.000127957122965
3883.1674638881736,0.9999105242890988
3883.1676953675656,1.0002210324314313
3883.1679268469575,1.0001487833660196
3883.168158326466,1.000158039474044
3883.168389805857,1.0002565998835615
3883.1686212852487,1.000324306599665
3883.168852764641,1.0002242035054767
3883.1690842441494,1.0003443615003842
3883.1693157235413,0.9997006334691781
3883.169547202933,1.0002104907528482
3883.1697786823242,0.9997765678368586
3883.1700101618326,0.9999839732203654
3883.1702416412245,1.00047866077144
3883.170473120617,1.000582963396121
3883.170704600125,1.000265598877474
3883.170936079517,1.0003443615003842
3883.1711675589086,1.0000528798023238
3883.171399038299,1.0003249065325925
3883.171630517807,0.9999061533491984
3883.171861997199,1.0003812145230735
3883.1720934765913,1.0000089989939125
3883.172324955983,1.0002399731709994
3883.1725564354906,1.0000068563763143
3883.172787914882,1.0000225403371332
3883.1730193942744,1.000016541007858
3883.1732508736663,0.9998992969728842
3883.1734823531747,1.0000074563092418
3883.1737138325666,0.9998787278439414
3883.173945311959,1.0000485088624234
3883.1741767913504,1.0001272714853338
3883.174408270858,1.0002782831736554
3883.1746397502498,1.000242887130933
3883.174871229642,1.0004418934534547
3883.175102709034,1.0001966065908117
3883.175334188543,1.0002943099532902
3883.175565667934,1.0003357910299915
3883.1757971473253,1.0000904184626445
3883.1760286267167,0.9997218882357524
3883.176260106224,1.0001804941064731
3883.1764915856165,1.0001218720889862
3883.1767230650084,1.0001233290689528
3883.176954544517,0.9997532561573902
3883.1771860239082,1.0001522972588808
3883.1776489826916,0.9998937261671288
3883.1778804622,0.9997847097837319
3883.1781119415923,0.9999436063048152
3883.178343420984,0.9998882410660774
3883.178574900375,1.000155725447038
3883.1788063798836,1.0002759691466494
3883.1790378592755,1.0002816256571088
3883.1792693386674,1.0004855171477542
3883.1795008180593,1.0001347277945754
3883.1797322975676,0.9999982002012175
3883.17996377696,1.000069420810182
3883.1801952563515,0.9999239799276155
3883.1804267357415,0.99983484703553
3883.18065821525,1.0002143474645249
3883.180889694642,1.0004945161416667
3883.1811211740337,1.0003657019716625
3883.181352653542,1.000143469674376
3883.181584132934,1.0003669875422214
3883.181815612325,1.0003130792834505
3883.182047091717,1.000220261089096
3883.182278571225,0.9998232769004997
3883.1825100506176,0.9999094958326517
3883.1827415300095,1.0001862363216363
3883.182973009402,1.000124443230104
3883.1832044889093,0.9996227278933072
3883.1834359683007,1.0003669875422214
3883.1836674476926,1.0002819684759243
3883.1838989272014,0.9999175520748209
3883.1841304065933,0.9999422350295523
3883.1843618859853,1.0003256778749279
3883.1845933653763,1.0002026916247906
3883.1848248448846,1.0003668161328134
3883.1850563242756,1.0002224037066942
3883.185287803667,1.0001430411508565
3883.185519283176,0.9999289508004434
3883.1859822419597,1.0000678781255112
3883.1862137213507,1.0001177582631977
3883.186445200859,0.9999182377124524
3883.186676680251,1.0003919276110644
3883.186908159643,1.000054936715218
3883.1871396390347,1.0004880025841683
3883.187371118543,1.0002230893443256
3883.1876025979354,1.0003639021728798
3883.187834077327,1.0002086909540657
3883.1880655568343,0.9997920803882697
3883.1882970362267,1.0000943608790251
3883.1885285156186,1.000099331751853
3883.1887599950105,1.0002677414950722
3883.1889914745193,0.9999268938875491
3883.1892229539103,1.0004167819752037
3883.1894544333018,0.9999350358344223
3883.1896859128096,1.0002407445133348
3883.1899173922006,1.0001736377301589
3883.190148871593,1.000185636388709
3883.190380350985,1.0001738091395667
3883.1906118304937,1.0001582108834517
3883.1908433098847,1.0001350706133911
3883.191074789276,0.9997896806565597
3883.1913062687845,1.0001619818904246
3883.191537748177,1.000386356805309
3883.191769227569,1.000266884448033
3883.1920007069607,1.0003137649210818
3883.1922321864686,1.0000413096672935
3883.19246366586,1.0003083655247342
3883.192695145252,1.0002053484706124
3883.1929266247603,1.000004713758716
3883.193158104152,1.0002558285412262
3883.1933895835446,1.0001972065237392
3883.1936210629365,0.9997937087776444
3883.194084021835,1.000162924642168
3883.1943155012264,1.000068135239623
3883.1945469807347,1.000293195792139
3883.195009939519,0.9997645691783087
3883.1952414189104,1.0000544224869945
3883.195472898418,1.000227460284226
3883.1957043778098,1.0005324833255071
3883.195935857202,1.0002796544489183
3883.1961673367105,1.0001003602083
3883.1963988161024,0.9999702604677368
3883.1966302954947,1.000087590207415
3883.1968617748857,0.9999100957655791
3883.1970932543936,1.0002361164593228
3883.197324733786,0.9996224707791954
3883.197556213178,1.0003451328427195
3883.1977876926862,1.0000881901403422
3883.198019172078,1.000368444522188
3883.1982506514696,1.0002300314253438
3883.198482130861,1.0000661640314328
3883.1987136103685,0.999973688655894
3883.19894508976,1.0000590505410067
3883.1991765691523,1.000324220894961
3883.1994080486606,1.000038310002656
3883.1996395280526,1.0001736377301589
3883.199871007444,1.0003813002277775
3883.200102486952,0.9998995540869959
3883.200333966344,1.0002831683417794
3883.2005654457357,0.9997744252192605
3883.2007969251276,1.000284968140562
3883.2010284046364,0.9998814703944671
3883.201259884028,1.0000212547665743
3883.201491363419,1.0001409842379623
3883.201722842927,1.000055022419922
3883.2019543223196,1.0002624278034287
3883.2021858017115,1.00014595511079
3883.202417281104,0.9999425778483679
3883.202648760612,0.9996670372252382
3883.202880240003,0.9999263796593255
3883.2031117193947,1.0001465550437176
3883.2033431989025,0.9999896297308246
3883.203574678294,1.0003274776737103
3883.203806157686,1.0002766547842807
3883.2040376371947,0.9997991081739919
3883.2042691165857,1.0000599075880459
3883.204500595977,1.0001491261848354
3883.2047320754855,1.0003866996241249
3883.204963554878,1.0000364244991695
3883.2051950342698,1.000159239339899
3883.2054265136617,1.0002006347118964
3883.20565799317,1.0002241178007727
3883.2058894725615,1.0004003266720496
3883.206120951953,0.9998237054240193
3883.2063524314613,0.9998597871043732
3883.206583910853,0.9998770994545667
3883.2068153902455,1.0003530176754811
3883.207046869754,0.9999684606689544
3883.2072783491453,1.0000803910122849
3883.2075098285363,1.0001480977283883
3883.2077413079282,1.0000151697325954
3883.2079727874357,0.9995047125159978
3883.2082042668276,0.9999398352978422
3883.2084357462195,0.999857558782071
3883.2086672257283,0.9998259337463214
3883.2088987051197,1.000197549342555
3883.2091301845107,1.0000761914817924
3883.2093616640195,1.0002044057188693
3883.2095931434114,1.0001011315506354
3883.2098246228034,1.0000650498702817
3883.2100561021957,1.0002227465255098
3883.210287581703,1.0002682557232958
3883.2105190610946,0.999979602280465
3883.2107505404865,0.9999454918083015
3883.2109820199953,1.0005467103063592
3883.211213499387,0.9999610043597126
3883.211444978779,1.00003119651223
3883.2116764582875,0.9997544560232452
3883.2119079376794,0.999936492814389
3883.2121394170704,0.999979687985169
3883.212370896578,1.0004808890937422
3883.2126023759697,1.0004101827130012
3883.2128338553616,0.9999624613396794
3883.21306533487,0.9999087244903163
3883.213296814261,1.0004485784203612
3883.213528293653,1.000154268467071
3883.213759773045,1.0002370592110659
3883.213991252553,1.0003810431136657
3883.214222731945,1.0005561378237913
3883.2144542113374,1.0001780086700593
3883.2146856908457,0.9999466916741565
3883.214917170237,1.0002228322302138
3883.215148649628,1.0004772037914733
3883.215380129137,1.0003965556650767
3883.215611608529,1.0004205529821766
3883.2158430879213,0.9999196946924191
3883.2160745674296,0.9996842638707278
3883.2163060468206,1.0001433839696723
3883.216537526212,1.0003980126450434
3883.216769005721,1.0000876759121187
3883.217000485112,1.0003621023740974
3883.2172319645033,1.0000724204748195
3883.2174634440116,1.0001238432971766
3883.217694923404,1.0003255921702239
3883.217926402795,0.9999295507333709
3883.2181578821865,1.0000795339652455
3883.2183893616952,1.0000618787962363
3883.218620841087,0.9999554335539572
3883.218852320479,1.0000678781255112
3883.2190837999874,1.0000395955732149
3883.2193152793793,0.9999687177830662
3883.2197782382786,0.9997836813272848
3883.2200097176706,1.0000269112770335
3883.2202411970625,0.9998891838178205
3883.2204726765713,0.9995047125159978
3883.220704155963,0.999899382677588
3883.2209356353546,1.0002044057188693
3883.2211671148625,0.9998281620686236
3883.221398594254,0.9995733619838445
3883.221630073645,1.000029739532263
3883.2218615531533,1.0000319678545653
3883.2220930325457,1.0000929038990585
3883.2223245119376,1.0001355848416147
3883.2225559914455,0.9996978909186525
3883.2227874708365,1.0001252145724393
3883.223018950229,1.0004822603690051
3883.2232504296207,0.9999566334198122
3883.2234819091295,0.9996056726572254
3883.2237133885214,1.0003720441197532
3883.2239448679125,0.9996606093724436
3883.2241763474203,1.0000869902744873
3883.2244078268127,1.0001955781343645
3883.2246393062046,0.9999975145635861
3883.224870785713,1.000087247388599
3883.225102265105,1.000463148220029
3883.225333744497,0.9996440683645854
3883.225565224005,1.0000017997987825
3883.225796703396,1.0002338024323167
3883.2260281827876,0.9998872983143342
3883.2262596622954,0.999584760709467
3883.2264911416873,1.0000545938964023
3883.2267226210793,0.9998109354231339
3883.226954100587,1.0000114844303265
3883.2271855799786,1.0002744264619787
3883.2274170593705,0.999874271199337
3883.227648538879,0.999730801524961
3883.227880018271,1.0001455265872703
3883.228111497663,0.99969129165645
3883.2283429771715,0.9998746997228567
3883.228574456563,1.0001681526291075
3883.2288059359544,1.0002763119654652
3883.2290374154627,0.9998806133474277
3883.2292688948546,1.0000187693301603
3883.229500374247,1.0002592567293833
3883.2297318537553,1.0000544224869945
3883.2299633331463,0.999734315417822
3883.2301948125382,1.0004822603690051
3883.2304262920466,1.0001116732292188
3883.2306577714376,0.9998327901226357
3883.230889250829,0.9999048677786395
3883.231120730338,1.0000533083258434
3883.2313522097297,0.9999124954972891
3883.2315836891207,0.9996825497766493
3883.2318151686286,0.9997655976347558
3883.232046648021,1.0003464184132786
3883.232278127413,0.9996688370240208
3883.232509606921,1.0002438298826763
3883.232741086313,1.000296966799112
3883.232972565705,0.9995875032599927
3883.2332040452125,0.9998411034789167
3883.2334355246044,0.9997469140092995
3883.2336670039963,0.9996152715840655
3883.233898483505,1.000233288204093
3883.234129962897,0.9997252307192056
3883.2343614422894,0.9999010967716666
3883.234592921797,0.999876670931047
3883.2348244011882,1.0001414127614818
3883.2350558805797,0.9999540622786944
3883.235287360087,1.000004713758716
3883.2355188394795,1.000158039474044
3883.2357503188714,1.0002258318948514
3883.2359817983793,0.9997733110581094
3883.2362132777703,0.9997128892418399
3883.2364447571626,0.9999815734886554
3883.236676236671,1.0001211864513548
3883.2369077160633,1.0001513545071374
3883.2373706749636,1.0000641071185383
3883.2376021543546,1.0003556745213027
3883.2378336337465,1.0003199356597647
3883.238065113255,0.9999925436907582
3883.2382965926467,1.0000919611473151
3883.2385280720387,1.0000333391298282
3883.238759551547,0.9997592554866651
3883.238991030939,1.0001199008807957
3883.23922251033,1.000142355513225
3883.2394539898382,1.0001195580619802
3883.23968546923,1.0001354991369107
3883.239916948621,1.000013284229109
3883.2401484281295,1.0003596169376836
3883.2403799075214,1.0004454930510198
3883.2406113870297,1.00014355537908
3883.2408428664207,1.0001373846403971
3883.2410743458126,1.000294395657994
3883.241305825321,1.0005774782950694
3883.2415373047133,1.000393898819255
3883.2417687841053,0.9999886012743775
3883.242000263613,1.0001921499462074
3883.2422317430046,1.0004493497626965
3883.2424632223965,1.0001656671926935
3883.242694701905,1.000068306649031
3883.242926181297,0.999796537032874
3883.243157660689,0.9999037536174884
3883.2433891401975,1.0001106447727715
3883.2436206195885,1.0001013886647472
3883.2438520989804,0.9997793960920883
3883.2440835784887,0.9996320697060355
3883.2443150578797,1.0000570793328163
3883.2445465372716,0.9999959718789153
3883.24477801678,0.9998849842873281
3883.245009496171,1.00026791290448
3883.2452409755624,1.0001013029600434
3883.245472455071,1.0000629929573874
3883.245703934463,1.000278883106583
3883.245935413855,1.0000756772535688
3883.2461668933634,0.9997757107898194
3883.2463983727553,0.9998604727420046
3883.2466298522636,0.9996139860135066
3883.2468613316546,0.9999268938875491
3883.2470928110465,1.000150668869506
3883.2473242905553,1.000228574445377
3883.247555769947,1.0001682383338115
3883.247787249339,1.0000912755096838
3883.248018728847,1.000206976859987
3883.2482502082385,0.9998956973753191
3883.2487131671382,0.9998357040825693
3883.2489446465293,0.9999029822751531
3883.2491761259216,1.0003348482782481
3883.24940760543,0.9997709970311034
3883.2496390848214,0.9998117924701733
3883.249870564213,1.0000434522848918
3883.250102043721,0.9998231054910918
3883.250333523113,1.000081419468732
3883.2505650025055,1.0000270826864415
3883.250796482014,0.9999608329503047
3883.2510279614057,1.0001428697414487
3883.251259440797,1.0000714777230764
3883.251490920305,1.0001418412850014
3883.251722399697,0.9999431777812955
3883.2519538792053,1.0001019885976747
3883.252185358597,1.0003276490831183
3883.2524168379896,1.000328163311342
3883.2526483174975,1.0002098051152166
3883.2528797968885,0.9998457315329289
3883.2531112762804,1.0002566855882655
3883.2533427557887,0.9997944801199797
3883.2535742351797,1.000196092362588
3883.2538057145716,1.0000088275845047
3883.2540371940804,0.9997840241461005
3883.254268673472,0.9997374864918673
3883.254500152863,1.0003786433819557
3883.254731632371,1.0001768945089082
3883.2549631117636,1.0004078686859952
3883.255194591272,1.0002801686771419
3883.255426070664,1.0002003775977846
3883.2556575500553,0.9999235514040958
3883.255889029563,0.999979602280465
3883.256120508955,1.0000585363127832
3883.2563519883474,1.0001020743023787
3883.2565834678558,1.0003187357939096
3883.2568149472477,0.9995223676850071
3883.2570464266396,1.0000582791986714
3883.2572779061475,1.0001405557144425
3883.257509385539,1.0002101479340324
3883.257740864931,1.000111416115107
3883.2579723444383,1.0002667987433291
3883.25820382383,1.0001977207519628
3883.2584353033385,0.9997158032017734
3883.2586667827295,1.0000381385932482
3883.2588982621214,0.9997844526696201
3883.2591297416297,0.9997154603829578
3883.2593612210217,1.0004396651311527
3883.2595927004136,0.9998344185120104
3883.259824179922,1.0002449440438272
3883.2600556593143,1.0000561365810732
3883.2602871387057,1.000326706331375
3883.260518618213,0.9999927151001661
3883.260750097605,1.0001115018198108
3883.260981577114,1.000358845595348
3883.2612130565058,1.0001804084017694
3883.261444535898,0.9999916009390151
3883.2616760154056,1.0000080562421694
3883.261907494797,0.9996837496425043
3883.262138974189,1.0002013203495277
3883.262370453697,1.0000257971158824
3883.2626019330883,1.000145869406086
3883.26283341248,1.0002864251205286
3883.263064891989,1.0002640561928033
3883.26329637138,0.9998589300573338
3883.263527850888,0.9995647058087477
3883.2637593302798,0.9999095815373555
3883.263990809672,0.9998237911287232
3883.2642222891805,1.0001354991369107
3883.2644537685724,1.000057422151632
3883.2646852479634,0.9999186662359719
3883.2649167274717,0.9996842638707278
3883.2651482068636,1.0003914133828409
3883.2653796862555,1.0005533095685617
3883.265611165764,1.000231059881791
3883.265842645156,1.0001774944418358
3883.2660741246646,0.9995090834558982
3883.266305604056,1.0004972586921925
3883.266537083447,0.9996835782330964
3883.266768562956,0.9998237911287232
3883.2670000423473,0.999781024481463
3883.2672315217383,1.0001527257824003
3883.2674630012466,0.999906667577422
3883.2676944806385,1.0003234495526256
3883.2679259600295,1.000252400353069
3883.26838891893,1.0003030518330909
3883.2688518778305,1.0000384814120638
3883.2693148367302,1.0000290538946317
3883.2695463161217,1.0001571824270046
3883.2697777955136,0.9997987653551762
3883.2700092750224,1.000162924642168
3883.2702407544143,0.9999954576506918
3883.2704722339226,1.0001599249775304
3883.270703713314,0.9997314871625924
3883.2709351927056,1.0000109702021027
3883.271166672214,0.9997460569622602
3883.271398151605,1.00044746425921
3883.271629630997,1.0001106447727715
3883.271861110505,1.0001828081334792
3883.272092589897,1.0000881901403422
3883.272324069288,1.0004094970753699
3883.2725555487964,0.9998865269719989
3883.2727870281883,1.0002375734392894
3883.2730185076966,1.0002314884053105
3883.2732499870885,1.0005850203090152
3883.273481466481,1.0002577140447126
3883.273712945989,1.0004157535187566
3883.27394442538,0.999916266504262
3883.274175904888,1.0000485945671274
3883.2744073842805,0.9998687003935817
3883.2746388636724,1.0001600106822344
3883.274870343181,1.000419010297506
3883.275101822573,0.9998080214632005
3883.275333301964,1.000512342720084
3883.275564781472,1.0003429902251213
3883.2757962608644,1.00017715162302
3883.2760277402554,1.000127957122965
3883.276490699155,1.00016035350105
3883.276722178663,0.999943692009519
3883.2769536580545,0.9999873157038186
3883.2771851374464,0.999940092411954
